BioImpReal,BioImpImaginary,PacketCounter,TimeStamp
282.7760925292969,-11.76485824584961,46,1690501212.361962
212.63681030273438,-7.8397088050842285,47,1690501212.9619536
211.6995086669922,-6.870143890380859,48,1690501213.5618358
210.6693572998047,-5.853959083557129,49,1690501214.1609538
210.92282104492188,-6.089212894439697,50,1690501214.7609456
211.19461059570312,-3.4002597332000732,51,1690501215.3619459
212.53817749023438,-1.9293067455291748,52,1690501215.9609313
213.97340393066406,-0.30038443207740784,53,1690501216.561918
215.0802764892578,1.898199200630188,54,1690501217.1619098
217.10606384277344,2.567451238632202,55,1690501217.7619042
218.30892944335938,5.886542320251465,56,1690501218.361938
219.87576293945312,9.699891090393066,57,1690501218.9619215
229.13050842285156,10.067460060119629,58,1690501219.5611713
240.63192749023438,12.81287956237793,59,1690501220.1612587
253.36741638183594,19.456968307495117,60,1690501220.760931
266.86077880859375,31.521760940551758,61,1690501221.3618088
279.2282409667969,51.70337677001953,62,1690501221.961347
286.48388671875,79.14056396484375,63,1690501222.5613773
-285.3907165527344,-109.19266510009766,64,1690501223.161106
-273.0318603515625,-142.5130157470703,65,1690501223.762096
-254.78123474121094,-170.28709411621094,66,1690501224.3911426
-230.51846313476562,-182.48414611816406,67,1690501224.9612439
-213.0479278564453,-191.25656127929688,68,1690501225.5612433
-201.95867919921875,-191.65208435058594,69,1690501226.1612084
-195.93170166015625,-188.607421875,70,1690501226.761151
-198.54025268554688,-201.68634033203125,71,1690501227.3613276
-206.12351989746094,-219.79295349121094,72,1690501227.9613197
-218.59519958496094,-239.17120361328125,73,1690501228.5605893
-234.2051239013672,-257.667236328125,74,1690501229.1607666
-255.5105743408203,-280.789794921875,75,1690501229.7616246
-285.4961853027344,-306.923095703125,76,1690501230.3612251
-316.8497314453125,-329.4695129394531,77,1690501230.9614823
-351.5870361328125,-351.2579650878906,78,1690501231.5609372
-388.91253662109375,-372.58544921875,79,1690501232.1615832
-424.3275146484375,-389.0867004394531,80,1690501232.761398
-455.4844055175781,-392.93408203125,81,1690501233.3614292
-496.3024597167969,-406.7812194824219,82,1690501233.9314814
-546.2681884765625,-420.8310241699219,83,1690501234.5315397
-587.5950927734375,-428.8321228027344,84,1690501235.1314392
-638.3208618164062,-430.6287536621094,85,1690501235.7315073
-687.6721801757812,-432.4212341308594,86,1690501236.3314893
-684.9764404296875,-401.27996826171875,87,1690501236.9314835
-727.7704467773438,-388.5937805175781,88,1690501237.5313997
-758.5767211914062,-376.87200927734375,89,1690501238.1613247
-793.4652099609375,-360.08172607421875,90,1690501238.7324486
-828.0357666015625,-339.3414306640625,91,1690501239.3314095
-857.8311157226562,-314.7686462402344,92,1690501239.932487
-874.2578735351562,-291.3830871582031,93,1690501240.5314827
-883.5498657226562,-265.9950866699219,94,1690501241.131474
-899.5096435546875,-233.73265075683594,95,1690501241.7314296
-904.7990112304688,-209.94586181640625,96,1690501242.3314571
-904.1900634765625,-181.2433319091797,97,1690501242.9314485
-899.94921875,-152.388671875,98,1690501243.561199
-902.2088623046875,-126.13839721679688,99,1690501244.131345
-300.10308837890625,38.11381530761719,0,1690501244.821036
296.72314453125,-24.851835250854492,1,1690501245.4210281
272.18206787109375,-30.950363159179688,2,1690501246.0215871
267.02447509765625,-33.562530517578125,3,1690501246.5936425
249.9299774169922,-32.2900505065918,4,1690501247.2216074
259.46392822265625,-33.93568801879883,5,1690501247.790705
241.9098358154297,-31.637277603149414,6,1690501248.3908854
238.2813262939453,-31.286396026611328,7,1690501248.99089
252.1290283203125,-33.199161529541016,8,1690501249.5618246
237.384765625,-30.16587257385254,9,1690501250.1618164
249.23707580566406,-31.195858001708984,10,1690501250.7608118
229.26754760742188,-27.980138778686523,11,1690501251.3617036
238.45260620117188,-28.453771591186523,12,1690501251.9606671
248.00059509277344,-29.030900955200195,13,1690501252.839141
242.94949340820312,-27.61325454711914,14,1690501253.1909635
227.47154235839844,-25.28293800354004,15,1690501253.7614052
237.41912841796875,-25.794614791870117,16,1690501254.361397
219.70465087890625,-23.263166427612305,17,1690501254.961571
224.29122924804688,-23.236495971679688,18,1690501255.560788
231.69735717773438,-23.59410858154297,19,1690501256.160779
239.1985321044922,-23.66526985168457,20,1690501256.7608612
244.27359008789062,-23.9883975982666,21,1690501257.3608534
218.66673278808594,-20.98563575744629,22,1690501257.9617782
220.92587280273438,-20.87992286682129,23,1690501258.5608597
225.90118408203125,-20.920291900634766,24,1690501259.1608586
230.92453002929688,-20.96073341369629,25,1690501259.76136
238.7176513671875,-21.174989700317383,26,1690501260.361385
243.9359588623047,-21.02484703063965,27,1690501260.9609923
248.82127380371094,-22.374906539916992,28,1690501261.5604746
257.3112487792969,-22.424291610717773,29,1690501262.160794
215.0669403076172,-18.136703491210938,30,1690501262.7605317
217.49647521972656,-17.770904541015625,31,1690501263.3603795
219.81324768066406,-17.41044044494629,32,1690501263.9310584
224.8303985595703,-17.242713928222656,33,1690501264.5304565
227.22149658203125,-16.869117736816406,34,1690501265.1310503
232.14202880859375,-16.598115921020508,35,1690501265.7304325
237.3754119873047,-16.40620994567871,36,1690501266.3306243
239.81533813476562,-16.062711715698242,37,1690501266.9306011
245.0117645263672,-15.696556091308594,38,1690501267.5303998
250.43832397460938,-15.531840324401855,39,1690501268.1302912
252.3711395263672,-13.719986915588379,40,1690501268.7312307
258.16796875,-14.674654006958008,41,1690501269.3309941
257.5999450683594,-13.928380966186523,42,1690501269.9306698
263.7452392578125,-14.744861602783203,43,1690501270.5303066
271.65985107421875,-13.05564022064209,44,1690501271.1307433
277.3636474609375,-12.388099670410156,45,1690501271.7303827
283.2099304199219,-11.81039047241211,46,1690501272.330407
212.8316192626953,-7.854733467102051,47,1690501272.930112
211.96170043945312,-6.921986103057861,48,1690501273.530721
211.13909912109375,-5.911426544189453,49,1690501274.1304219
211.26177978515625,-6.166975975036621,50,1690501274.7303493
211.72035217285156,-3.6149234771728516,51,1690501275.330452
212.9991455078125,-2.068305253982544,52,1690501275.9308672
214.25018310546875,-0.4380455017089844,53,1690501276.5303733
215.56155395507812,1.7767045497894287,54,1690501277.1306462
217.4774169921875,2.3799891471862793,55,1690501277.7303338
218.5751495361328,5.679826259613037,56,1690501278.3309371
220.38319396972656,9.358667373657227,57,1690501278.930777
229.69525146484375,9.949553489685059,58,1690501279.5304954
241.05320739746094,12.723934173583984,59,1690501280.1007657
254.02493286132812,19.27178192138672,60,1690501280.7002933
267.4104919433594,31.219533920288086,61,1690501281.300783
279.6462707519531,51.4248046875,62,1690501281.9004505
286.8709411621094,78.95467376708984,63,1690501282.5003235
-286.0345153808594,-109.04570007324219,64,1690501283.1003032
-273.52325439453125,-142.37599182128906,65,1690501283.7005947
-255.3846893310547,-170.3231964111328,66,1690501284.301281
-231.0165252685547,-182.61390686035156,67,1690501284.900349
-213.4756317138672,-191.20797729492188,68,1690501285.4999146
-202.5573272705078,-191.9179229736328,69,1690501286.1300173
-196.29347229003906,-188.72666931152344,70,1690501286.7002363
-198.70504760742188,-201.8236846923828,71,1690501287.300253
-206.31858825683594,-220.09487915039062,72,1690501287.9009755
-218.77134704589844,-239.6257781982422,73,1690501288.5001414
-234.534423828125,-257.8265075683594,74,1690501289.100209
-256.0528564453125,-281.0738220214844,75,1690501289.700649
-286.01806640625,-307.32275390625,76,1690501290.3004155
-317.33367919921875,-330.02532958984375,77,1690501290.9012916
-352.6068115234375,-352.1146240234375,78,1690501291.4998302
-389.56494140625,-373.5364685058594,79,1690501292.1002681
-425.184326171875,-389.7800598144531,80,1690501292.7006488
-456.2134704589844,-393.6772766113281,81,1690501293.3004572
-497.3134765625,-407.78973388671875,82,1690501293.9003296
-547.5194091796875,-421.3910827636719,83,1690501294.5005813
-589.0718994140625,-428.5822448730469,84,1690501295.1006916
-639.1840209960938,-431.12774658203125,85,1690501295.7012007
-688.6631469726562,-432.7758483886719,86,1690501296.3304777
-686.0932006835938,-401.0383605957031,87,1690501296.9005167
-728.9063720703125,-388.4454650878906,88,1690501297.5006175
-759.6689453125,-376.1759033203125,89,1690501298.1002867
-794.3092041015625,-361.5793151855469,90,1690501298.7004974
-829.66845703125,-339.8078918457031,91,1690501299.300475
-860.4217529296875,-315.8740234375,92,1690501299.9001164
-875.2394409179688,-291.9935607910156,93,1690501300.5003781
-884.692626953125,-266.9272155761719,94,1690501301.0999556
-901.6507568359375,-235.02780151367188,95,1690501301.7005138
-907.5331420898438,-209.8347930908203,96,1690501302.3001008
-906.0391845703125,-181.36834716796875,97,1690501302.899705
-902.2725830078125,-152.67852783203125,98,1690501303.5002902
-903.9523315429688,-125.72943878173828,99,1690501304.1000383
-300.6354064941406,38.6495361328125,0,1690501304.7900438
297.01055908203125,-26.35653305053711,1,1690501305.3898928
272.775146484375,-31.141353607177734,2,1690501305.9910824
267.4544982910156,-33.74276351928711,3,1690501306.5599244
250.52491760253906,-32.48970031738281,4,1690501307.1905975
260.0033264160156,-34.156246185302734,5,1690501307.7601452
242.39231872558594,-31.779523849487305,6,1690501308.3599823
238.96473693847656,-31.514833450317383,7,1690501308.9599044
252.80770874023438,-33.434932708740234,8,1690501309.5301776
237.84190368652344,-30.311216354370117,9,1690501310.1306446
249.8675079345703,-31.372207641601562,10,1690501310.7300422
229.81719970703125,-28.150100708007812,11,1690501311.3301387
238.9569091796875,-28.675634384155273,12,1690501311.9002757
248.6404571533203,-29.229829788208008,13,1690501312.50058
243.57638549804688,-27.77351951599121,14,1690501313.1304705
227.90811157226562,-25.38700294494629,15,1690501313.7300928
237.95643615722656,-25.98233413696289,16,1690501314.3302412
220.12986755371094,-23.380733489990234,17,1690501314.9600823
224.68971252441406,-23.387516021728516,18,1690501315.53018
232.1334686279297,-23.732397079467773,19,1690501316.1300752
239.69497680664062,-23.788854598999023,20,1690501316.7302113
244.84130859375,-24.211570739746094,21,1690501317.3299825
219.12896728515625,-21.08724594116211,22,1690501317.9299414
221.26016235351562,-20.978469848632812,23,1690501318.5000298
226.2935028076172,-21.04958724975586,24,1690501319.1002598
231.1605224609375,-21.104354858398438,25,1690501319.7003853
239.07797241210938,-21.275554656982422,26,1690501320.2999918
244.41212463378906,-21.185945510864258,27,1690501320.9002972
249.19895935058594,-22.474153518676758,28,1690501321.5009677
257.6811828613281,-22.574892044067383,29,1690501322.1005564
215.42440795898438,-18.290653228759766,30,1690501322.6999478
217.85089111328125,-17.891357421875,31,1690501323.3003716
220.1046905517578,-17.506248474121094,32,1690501323.8997154
225.29519653320312,-17.50062370300293,33,1690501324.5001261
227.69630432128906,-17.041690826416016,34,1690501325.0996952
232.6133270263672,-16.851192474365234,35,1690501325.7007878
238.02532958984375,-16.69109344482422,36,1690501326.2995112
240.33444213867188,-16.259950637817383,37,1690501326.9001563
245.47332763671875,-15.968119621276855,38,1690501327.500517
251.03192138671875,-15.7714204788208,39,1690501328.099861
252.922119140625,-13.941822052001953,40,1690501328.6995935
258.69122314453125,-14.863950729370117,41,1690501329.3002758
258.23095703125,-14.164386749267578,42,1690501329.9000857
264.2022399902344,-14.945330619812012,43,1690501330.5003364
272.1888122558594,-13.338808059692383,44,1690501331.1000423
277.66497802734375,-12.667768478393555,45,1690501331.700284
283.2387390136719,-11.942501068115234,46,1690501332.2996418
213.03573608398438,-7.951877593994141,47,1690501332.90019
212.1622772216797,-7.020928859710693,48,1690501333.4999042
210.9569854736328,-5.884740352630615,49,1690501334.0996885
211.19482421875,-6.14815092086792,50,1690501334.6998477
211.58778381347656,-3.577387571334839,51,1690501335.269639
212.84625244140625,-1.9828072786331177,52,1690501335.8696322
214.23037719726562,-0.40469682216644287,53,1690501336.469646
215.42173767089844,1.7648307085037231,54,1690501337.0703177
217.413330078125,2.3754804134368896,55,1690501337.6696856
218.65838623046875,5.762703895568848,56,1690501338.2696495
220.3745880126953,9.475937843322754,57,1690501338.899821
229.71112060546875,9.948599815368652,58,1690501339.4696612
241.18389892578125,12.730666160583496,59,1690501340.0707479
253.8865203857422,19.34205436706543,60,1690501340.6696115
267.37713623046875,31.29096221923828,61,1690501341.2697284
279.7807312011719,51.514739990234375,62,1690501341.8696852
287.1112060546875,79.03872680664062,63,1690501342.4696996
-286.315185546875,-109.08641815185547,64,1690501343.0696723
-273.5801086425781,-142.49954223632812,65,1690501343.6694784
-255.2724151611328,-170.32550048828125,66,1690501344.2694068
-231.0745086669922,-182.7418670654297,67,1690501344.869291
-213.20547485351562,-191.34951782226562,68,1690501345.4697256
-202.18417358398438,-191.8177032470703,69,1690501346.0697238
-196.23719787597656,-188.799072265625,70,1690501346.6696634
-198.68826293945312,-201.82545471191406,71,1690501347.269679
-206.09524536132812,-219.97821044921875,72,1690501347.8697166
-218.71334838867188,-239.52764892578125,73,1690501348.4702845
-234.1815643310547,-257.7667236328125,74,1690501349.069514
-255.83599853515625,-280.90008544921875,75,1690501349.669483
-286.2403869628906,-307.2782287597656,76,1690501350.2696726
-317.26800537109375,-329.8206481933594,77,1690501350.8695858
-352.10723876953125,-351.3721008300781,78,1690501351.4694958
-389.0903625488281,-373.3934631347656,79,1690501352.0696704
-424.5907287597656,-389.8404846191406,80,1690501352.66957
-455.552001953125,-393.44854736328125,81,1690501353.2695575
-497.127685546875,-407.1808166503906,82,1690501353.8696191
-547.2655029296875,-421.22601318359375,83,1690501354.4694505
-588.3643188476562,-429.11175537109375,84,1690501355.0696933
-638.65087890625,-431.0663757324219,85,1690501355.6694727
-688.7897338867188,-432.69488525390625,86,1690501356.2696643
-686.0003662109375,-401.1287536621094,87,1690501356.8696828
-728.8184204101562,-389.0986633300781,88,1690501357.4998467
-760.103271484375,-377.5625915527344,89,1690501358.0695531
-794.6856079101562,-360.1882629394531,90,1690501358.6694834
-829.818603515625,-340.17108154296875,91,1690501359.269669
-859.0904541015625,-315.1203918457031,92,1690501359.8696709
-875.2762451171875,-292.2889099121094,93,1690501360.4994678
-884.5670776367188,-266.2414245605469,94,1690501361.069616
-901.4161987304688,-234.17034912109375,95,1690501361.6704133
-907.6007080078125,-210.08522033691406,96,1690501362.2696974
-904.9132080078125,-180.66673278808594,97,1690501362.869525
-901.72900390625,-152.44515991210938,98,1690501363.4697
-903.6502685546875,-126.75181579589844,99,1690501364.0694635
-300.61468505859375,38.4527587890625,0,1690501364.7592506
297.2325744628906,-26.166217803955078,1,1690501365.3293126
272.7956237792969,-31.171894073486328,2,1690501365.9592135
267.5289611816406,-33.7999153137207,3,1690501366.5003648
250.46176147460938,-32.51012420654297,4,1690501367.189636
259.9083557128906,-34.15898513793945,5,1690501367.7289627
242.23333740234375,-31.79239845275879,6,1690501368.2994232
238.70138549804688,-31.52448844909668,7,1690501368.9003565
252.51283264160156,-33.34024429321289,8,1690501369.5007727
237.66604614257812,-30.305130004882812,9,1690501370.0992785
249.70960998535156,-31.43001937866211,10,1690501370.6992571
229.6015625,-28.068910598754883,11,1690501371.299509
238.8053436279297,-28.614809036254883,12,1690501371.869279
248.4644317626953,-29.247434616088867,13,1690501372.469956
243.3538055419922,-27.788002014160156,14,1690501373.1006768
227.77085876464844,-25.3988094329834,15,1690501373.699493
237.78892517089844,-25.968685150146484,16,1690501374.299152
220.02993774414062,-23.430606842041016,17,1690501374.8996856
224.56553649902344,-23.355932235717773,18,1690501375.468913
232.03030395507812,-23.768312454223633,19,1690501376.0691788
239.57843017578125,-23.81144905090332,20,1690501376.6691566
244.58493041992188,-24.154956817626953,21,1690501377.2692208
219.09230041503906,-21.125530242919922,22,1690501377.8691866
221.19866943359375,-20.983272552490234,23,1690501378.4695187
226.1631317138672,-21.059125900268555,24,1690501379.0692785
231.2198486328125,-21.14906883239746,25,1690501379.6691527
239.13780212402344,-21.282636642456055,26,1690501380.2696269
244.42041015625,-21.197860717773438,27,1690501380.8695028
249.42605590820312,-22.573163986206055,28,1690501381.4691126
257.9224548339844,-22.634855270385742,29,1690501382.0697892
215.5325164794922,-18.30082893371582,30,1690501382.669139
217.9875946044922,-17.993955612182617,31,1690501383.2691488
220.19686889648438,-17.603731155395508,32,1690501383.868987
225.13233947753906,-17.512847900390625,33,1690501384.4690444
227.58790588378906,-17.061864852905273,34,1690501385.0690215
232.50103759765625,-16.76698875427246,35,1690501385.668922
237.74581909179688,-16.65143394470215,36,1690501386.2690122
240.12388610839844,-16.203346252441406,37,1690501386.8693814
245.30661010742188,-15.94832706451416,38,1690501387.469425
250.67919921875,-15.83336067199707,39,1690501388.0693362
252.53134155273438,-13.850354194641113,40,1690501388.639269
258.3762512207031,-14.760063171386719,41,1690501389.23919
257.9192810058594,-14.047385215759277,42,1690501389.8390186
263.86224365234375,-14.865533828735352,43,1690501390.438995
271.71832275390625,-13.190677642822266,44,1690501391.0395045
277.2869873046875,-12.548190116882324,45,1690501391.6390872
282.8557434082031,-11.811630249023438,46,1690501392.2392058
212.61598205566406,-7.824487686157227,47,1690501392.838995
211.75759887695312,-6.9092512130737305,48,1690501393.4390123
210.76849365234375,-5.854821681976318,49,1690501394.0391593
210.8488311767578,-6.060906410217285,50,1690501394.6391692
211.29989624023438,-3.464085340499878,51,1690501395.2696092
212.70376586914062,-1.9564188718795776,52,1690501395.8389132
214.0928497314453,-0.29625311493873596,53,1690501396.4390738
215.2460174560547,1.913151741027832,54,1690501397.0390954
217.20578002929688,2.422351121902466,55,1690501397.6388059
218.4600372314453,5.755770683288574,56,1690501398.2389205
219.9605255126953,9.598321914672852,57,1690501398.838938
229.20175170898438,10.22863483428955,58,1690501399.439124
240.82620239257812,12.827123641967773,59,1690501400.039104
253.45985412597656,19.738128662109375,60,1690501400.6389203
266.92022705078125,31.68387222290039,61,1690501401.2394726
278.8652648925781,51.950252532958984,62,1690501401.8389118
286.26043701171875,79.51322937011719,63,1690501402.4393268
-285.1792297363281,-109.46866607666016,64,1690501403.0394053
-272.643310546875,-142.79124450683594,65,1690501403.6397572
-254.46319580078125,-170.57508850097656,66,1690501404.238592
-230.26290893554688,-183.07196044921875,67,1690501404.839133
-212.70216369628906,-191.70297241210938,68,1690501405.4391944
-201.7216796875,-192.18699645996094,69,1690501406.0389092
-195.64028930664062,-189.07940673828125,70,1690501406.6388226
-198.27874755859375,-202.12554931640625,71,1690501407.2395146
-206.0243377685547,-220.3599395751953,72,1690501407.8391323
-218.38955688476562,-239.7385711669922,73,1690501408.4395194
-234.14205932617188,-257.8907165527344,74,1690501409.0392923
-256.1181945800781,-281.3004150390625,75,1690501409.6386957
-286.4521484375,-307.35565185546875,76,1690501410.238977
-317.8556823730469,-329.87060546875,77,1690501410.8387501
-352.58404541015625,-351.626953125,78,1690501411.439771
-390.4823303222656,-373.0506896972656,79,1690501412.0389194
-426.1661376953125,-389.4147033691406,80,1690501412.6689217
-456.7598571777344,-392.7229309082031,81,1690501413.2387557
-498.0592041015625,-406.8125,82,1690501413.838743
-548.42529296875,-420.0009460449219,83,1690501414.438884
-590.2281494140625,-428.0054016113281,84,1690501415.0393786
-640.6505737304688,-430.3738708496094,85,1690501415.638849
-690.074951171875,-431.3522644042969,86,1690501416.2388482
-686.704833984375,-399.54595947265625,87,1690501416.8392758
-730.0224609375,-388.1997985839844,88,1690501417.4387786
-761.5482788085938,-375.4747314453125,89,1690501418.0385733
-795.0473022460938,-358.4440612792969,90,1690501418.6387389
-830.9000854492188,-338.14849853515625,91,1690501419.2386806
-860.804443359375,-313.74395751953125,92,1690501419.809491
-876.1805419921875,-290.48504638671875,93,1690501420.4095218
-884.7216186523438,-265.0994567871094,94,1690501421.0088685
-901.554443359375,-232.44004821777344,95,1690501421.608545
-908.174560546875,-208.8593292236328,96,1690501422.208704
-905.1451416015625,-178.68798828125,97,1690501422.808712
-902.1085815429688,-150.028564453125,98,1690501423.4087973
-903.8844604492188,-124.98057556152344,99,1690501424.0088155
-300.6681823730469,38.39472198486328,0,1690501424.6984212
297.981689453125,-25.134519577026367,1,1690501425.2986407
273.3028564453125,-31.342313766479492,2,1690501425.898347
267.8071594238281,-33.91901397705078,3,1690501426.468463
250.6680908203125,-32.628353118896484,4,1690501427.099359
260.3731384277344,-34.30126953125,5,1690501427.698446
242.5738067626953,-31.926530838012695,6,1690501428.2692628
238.89700317382812,-31.61542320251465,7,1690501428.8684313
252.89657592773438,-33.52162170410156,8,1690501429.4687064
238.0261993408203,-30.415231704711914,9,1690501430.0384407
249.9230499267578,-31.438573837280273,10,1690501430.6389039
230.00135803222656,-28.263710021972656,11,1690501431.2383745
239.07603454589844,-28.744972229003906,12,1690501431.8385472
248.7203826904297,-29.33287239074707,13,1690501432.4384048
243.81890869140625,-27.91050910949707,14,1690501433.0683143
228.10931396484375,-25.501724243164062,15,1690501433.6684842
238.14170837402344,-26.02930450439453,16,1690501434.2388046
220.5019989013672,-23.53089141845703,17,1690501434.8382595
224.96873474121094,-23.512174606323242,18,1690501435.4386785
232.2979278564453,-23.849702835083008,19,1690501436.0389206
240.04905700683594,-23.97341537475586,20,1690501436.639127
244.97738647460938,-24.308914184570312,21,1690501437.2386656
219.28541564941406,-21.20880699157715,22,1690501437.8389025
221.4991912841797,-21.127166748046875,23,1690501438.4386165
226.42784118652344,-21.14405632019043,24,1690501439.0384264
231.46505737304688,-21.259593963623047,25,1690501439.638476
239.29627990722656,-21.411447525024414,26,1690501440.2384324
244.50462341308594,-21.310558319091797,27,1690501440.8384411
249.5149383544922,-22.641603469848633,28,1690501441.4386022
257.8715515136719,-22.722537994384766,29,1690501442.0386326
215.473388671875,-18.301227569580078,30,1690501442.6384072
217.86880493164062,-18.00849723815918,31,1690501443.2385757
220.1258087158203,-17.630552291870117,32,1690501443.8084564
225.07920837402344,-17.47066879272461,33,1690501444.4085522
227.52947998046875,-17.164873123168945,34,1690501445.0085971
232.4911651611328,-16.900362014770508,35,1690501445.6086981
237.7587127685547,-16.697723388671875,36,1690501446.2083833
240.1862335205078,-16.271160125732422,37,1690501446.8087018
245.20997619628906,-15.985861778259277,38,1690501447.4084108
250.56076049804688,-15.77128791809082,39,1690501448.0088348
252.46632385253906,-13.980467796325684,40,1690501448.608665
258.2899169921875,-14.901349067687988,41,1690501449.2087255
257.6768798828125,-14.006688117980957,42,1690501449.808939
263.8385314941406,-14.95461368560791,43,1690501450.4083278
271.68353271484375,-13.232301712036133,44,1690501451.0082028
277.1270751953125,-12.521742820739746,45,1690501451.6090107
282.7854919433594,-11.79801082611084,46,1690501452.2085774
212.47860717773438,-7.899195671081543,47,1690501452.8085475
211.65499877929688,-6.948518753051758,48,1690501453.4085546
210.77926635742188,-5.844666957855225,49,1690501454.008221
210.88870239257812,-6.112688064575195,50,1690501454.608341
211.28628540039062,-3.457181692123413,51,1690501455.237781
212.7007598876953,-2.006157875061035,52,1690501455.8089213
213.96047973632812,-0.4356508255004883,53,1690501456.4391077
215.25375366210938,1.8093692064285278,54,1690501457.0081923
217.35488891601562,2.3904895782470703,55,1690501457.6082852
218.4440460205078,5.569296360015869,56,1690501458.2082427
220.0976104736328,9.650921821594238,57,1690501458.808316
229.56544494628906,10.017678260803223,58,1690501459.408399
241.0508270263672,12.819247245788574,59,1690501460.0082555
253.68099975585938,19.427249908447266,60,1690501460.6084895
267.2243347167969,31.485519409179688,61,1690501461.208483
279.38482666015625,51.74763488769531,62,1690501461.8089983
286.6540222167969,79.17203521728516,63,1690501462.408236
-285.755859375,-109.23057556152344,64,1690501463.0082486
-273.0790710449219,-142.66964721679688,65,1690501463.6086218
-255.02565002441406,-170.3843994140625,66,1690501464.2083921
-230.73524475097656,-182.72760009765625,67,1690501464.8081465
-212.9924774169922,-191.39720153808594,68,1690501465.408443
-201.88816833496094,-191.92420959472656,69,1690501466.0091374
-196.04290771484375,-188.74826049804688,70,1690501466.578339
-198.48826599121094,-201.82723999023438,71,1690501467.1781878
-205.95303344726562,-220.00511169433594,72,1690501467.778038
-218.5428466796875,-239.29026794433594,73,1690501468.3783057
-234.37692260742188,-257.7840270996094,74,1690501468.9786537
-255.91090393066406,-280.92095947265625,75,1690501469.578243
-286.27935791015625,-307.2244567871094,76,1690501470.1782868
-317.2564697265625,-329.60101318359375,77,1690501470.778178
-352.32623291015625,-351.9365234375,78,1690501471.3784206
-389.44842529296875,-373.3423767089844,79,1690501471.978282
-424.882568359375,-389.39019775390625,80,1690501472.5786736
-456.37286376953125,-393.5600891113281,81,1690501473.1782806
-497.6539001464844,-407.4744873046875,82,1690501473.808059
-547.8928833007812,-420.90130615234375,83,1690501474.378609
-589.3085327148438,-428.7570495605469,84,1690501474.9779978
-639.4546508789062,-430.496826171875,85,1690501475.608396
-689.1262817382812,-431.8459167480469,86,1690501476.177968
-686.4113159179688,-401.0765686035156,87,1690501476.778183
-729.3342895507812,-388.1498107910156,88,1690501477.3779638
-760.9954223632812,-376.8990173339844,89,1690501477.9781418
-794.6956787109375,-360.3857421875,90,1690501478.578002
-830.0039672851562,-339.57159423828125,91,1690501479.1782777
-860.348876953125,-315.1979064941406,92,1690501479.7778502
-875.506103515625,-291.9816589355469,93,1690501480.408393
-886.0482788085938,-266.7488098144531,94,1690501480.9777548
-904.7281494140625,-233.60960388183594,95,1690501481.578262
-909.906005859375,-210.26760864257812,96,1690501482.1779425
-907.4656372070312,-180.62330627441406,97,1690501482.7781804
-904.040771484375,-151.1966094970703,98,1690501483.3779018
-907.7776489257812,-123.13190460205078,99,1690501483.9782603
-301.0693664550781,38.1602897644043,0,1690501484.6678138
298.131103515625,-26.62445831298828,1,1690501485.2678652
273.51995849609375,-31.457157135009766,2,1690501485.8677444
268.55511474609375,-34.0384521484375,3,1690501486.438384
251.30374145507812,-32.64258575439453,4,1690501487.067662
260.72906494140625,-34.235252380371094,5,1690501487.6379926
242.9123077392578,-31.850479125976562,6,1690501488.238101
239.2910614013672,-31.49403190612793,7,1690501488.8379638
253.34576416015625,-33.41239929199219,8,1690501489.4079607
238.3706817626953,-30.296669006347656,9,1690501490.0085108
250.2904510498047,-31.338218688964844,10,1690501490.6087422
230.2603302001953,-28.124258041381836,11,1690501491.2085893
239.79379272460938,-28.559425354003906,12,1690501491.8079445
249.60076904296875,-29.183753967285156,13,1690501492.4080217
244.5834197998047,-27.78032112121582,14,1690501493.0380402
228.98780822753906,-25.430503845214844,15,1690501493.6081116
239.52513122558594,-26.10025405883789,16,1690501494.2083483
221.7787322998047,-23.513938903808594,17,1690501494.8084028
226.4758758544922,-23.45885467529297,18,1690501495.4078326
234.10801696777344,-23.89414405822754,19,1690501496.008299
241.74867248535156,-24.003326416015625,20,1690501496.6078186
246.722900390625,-24.33660888671875,21,1690501497.2077014
221.41140747070312,-21.292306900024414,22,1690501497.8087897
223.44386291503906,-21.20089340209961,23,1690501498.378296
228.40829467773438,-21.317626953125,24,1690501498.9777174
233.33193969726562,-21.47102165222168,25,1690501499.5782173
241.22120666503906,-21.688119888305664,26,1690501500.1777103
246.34530639648438,-21.57797622680664,27,1690501500.7782097
251.2673797607422,-23.002517700195312,28,1690501501.377706
259.9572448730469,-23.064197540283203,29,1690501501.978206
217.18728637695312,-18.71453094482422,30,1690501502.5783117
219.42774963378906,-18.362735748291016,31,1690501503.1781783
221.96548461914062,-18.090621948242188,32,1690501503.7776537
227.05445861816406,-17.862638473510742,33,1690501504.3781588
229.49546813964844,-17.613889694213867,34,1690501504.9778883
234.3828582763672,-17.381032943725586,35,1690501505.607648
239.6123046875,-17.167341232299805,36,1690501506.177646
242.08119201660156,-16.826873779296875,37,1690501506.7781186
247.2490234375,-16.564496994018555,38,1690501507.377794
252.58749389648438,-16.389789581298828,39,1690501507.978267
254.87754821777344,-14.484960556030273,40,1690501508.578331
261.00189208984375,-15.511662483215332,41,1690501509.1781926
260.4813537597656,-14.717366218566895,42,1690501509.778474
266.6829528808594,-15.648238182067871,43,1690501510.3779118
274.6510314941406,-13.904099464416504,44,1690501510.9778817
279.9604187011719,-13.191064834594727,45,1690501511.5781796
285.5176086425781,-12.48205280303955,46,1690501512.1778345
