PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss
35992,35068,198538,200647,-32516,0
36014,35093,198590,200236,-32506,0
35994,35079,198649,200627,-32496,0
35958,35061,198542,200658,-32486,0
36005,35088,198684,200671,-32476,0
35929,35032,198703,200717,-32466,0
35921,35095,198616,200659,-32456,0
36126,35015,198621,200618,-32446,0
35875,35103,198644,200663,-32436,0
35239,35091,198594,200612,-32426,0
36007,35088,198663,200695,-32416,0
36019,35104,198612,200652,-32406,0
35954,35071,198680,200721,-32396,0
36017,35081,198609,200566,-32386,0
35980,35067,198622,200674,-32376,0
35983,35065,198661,200702,-32366,0
36016,35080,198589,200590,-32356,0
35976,35064,198677,200698,-32346,0
36005,35099,198612,200649,-32336,0
35968,35049,198659,200711,-32326,0
36004,35096,198577,200618,-32316,0
35968,35027,198638,200628,-32306,0
36021,35115,198609,200670,-32296,0
35977,35061,198646,200659,-32286,0
35961,35045,198578,200625,-32276,0
35997,35069,198568,200692,-32266,0
36029,35108,198752,200665,-32256,0
35984,35063,198630,200648,-32246,0
36012,35078,198509,200647,-32236,0
35982,35020,198670,200651,-32226,0
36007,35102,198677,200693,-32216,0
35956,35042,198609,200648,-32206,0
36108,35057,198676,200692,-32196,0
35741,35006,198622,200642,-32186,0
36158,35210,198646,200673,-32176,0
36383,35432,198608,200634,-32166,0
36411,35481,198633,200677,-32156,0
36375,35449,198583,200613,-32146,0
36406,35368,198662,200551,-32136,0
36429,35515,198596,200645,-32126,0
36383,35456,198632,200663,-32116,0
36432,35497,198590,200615,-32106,0
36356,35395,198650,200695,-32096,0
36429,35352,198628,200646,-32086,0
36379,35457,198632,200650,-32076,0
36428,35488,198621,200633,-32066,0
36373,35455,198623,200643,-32056,0
36438,35506,198629,200663,-32046,0
36343,35400,198645,200684,-32036,0
36426,35467,198595,200633,-32026,0
36400,35479,198540,200654,-32016,0
36391,35464,198861,200681,-32006,0
36455,35523,198457,200591,-31996,0
36356,35425,198590,200641,-31986,0
36412,35467,198688,200663,-31976,0
36355,35480,198640,200643,-31966,0
36363,35489,198635,200681,-31956,0
36528,35434,198609,200650,-31946,0
36262,35444,198618,200671,-31936,0
36406,35469,198612,200625,-31926,0
36412,35474,198615,200653,-31916,0
36418,35469,198596,200632,-31906,0
36367,35443,198610,200624,-31896,0
36417,35500,198616,200640,-31886,0
36406,35479,198627,200676,-31876,0
36377,35436,198593,200585,-31866,0
36414,35484,198617,200634,-31856,0
36363,35433,198615,200654,-31846,0
36430,35497,198591,200606,-31836,0
36373,35447,198663,200717,-31826,0
36421,35477,198612,200640,-31816,0
36362,35444,198627,200651,-31806,0
36439,35514,198613,200668,-31796,0
36368,35429,198591,200650,-31786,0
36406,35443,198622,200646,-31776,0
36391,35461,198511,200652,-31766,0
36436,35514,198742,200659,-31756,0
36364,35430,198508,200659,-31746,0
36420,35498,198556,200641,-31736,0
36367,35347,198732,200699,-31726,0
36346,35468,198607,200608,-31716,0
36412,35486,198663,200683,-31706,0
36517,35447,198610,200648,-31696,0
36211,35445,198576,200632,-31686,0
36418,35450,198577,200643,-31676,0
36613,35636,198653,200705,-31666,0
36797,35847,198616,200667,-31656,0
36821,35848,198588,200632,-31646,0
36836,35864,198608,200648,-31636,0
36887,35959,198602,200652,-31626,0
36787,35861,198641,200665,-31616,0
36833,35887,198581,200623,-31606,0
36849,35908,198630,200669,-31596,0
36816,35891,198588,200588,-31586,0
36829,35886,198610,200633,-31576,0
36673,35474,198582,200630,-31566,0
36863,35927,198600,200650,-31556,0
36813,35861,198594,200632,-31546,0
36882,35928,198602,200641,-31536,0
36800,35864,198582,200671,-31526,0
36867,35928,198586,200624,-31516,0
36802,35874,198787,200659,-31506,0
36835,35899,198440,200653,-31496,0
36824,35887,198617,200632,-31486,0
36775,35854,198600,200633,-31476,0
36761,35902,198591,200635,-31466,0
36948,35888,198634,200612,-31456,0
36739,35707,198623,200677,-31446,0
36814,35924,198580,200652,-31436,0
36807,35884,198614,200685,-31426,0
36873,35919,198583,200625,-31416,0
36817,35875,198587,200646,-31406,0
36849,35906,198640,200688,-31396,0
36847,35920,198582,200606,-31386,0
36830,35857,198656,200637,-31376,0
36827,35892,198566,200630,-31366,0
36813,35870,198601,200654,-31356,0
36817,35910,198597,200657,-31346,0
36828,35872,198629,200705,-31336,0
36822,35896,198580,200630,-31326,0
36800,35890,198584,200622,-31316,0
36828,35891,198612,200658,-31306,0
36813,35853,198575,200622,-31296,0
36856,35941,198598,200646,-31286,0
36784,35849,198580,200652,-31276,0
36836,35901,198545,200392,-31266,0
36806,35880,198755,200634,-31256,0
36815,35900,198469,200660,-31246,0
36882,35976,198616,200622,-31236,0
36808,35883,198615,200658,-31226,0
36727,35862,198577,200630,-31216,0
36926,35863,198636,200688,-31206,0
36769,35909,198575,200625,-31196,0
36784,35877,198597,200650,-31186,0
36841,35801,198575,200661,-31176,0
36819,35898,198557,200604,-31166,0
37045,36123,198597,200662,-31156,0
37278,36337,198575,200625,-31146,0
37213,36201,198587,200667,-31136,0
37218,36276,198612,200664,-31126,0
37245,36299,198582,200637,-31116,0
37202,36264,198601,200678,-31106,0
37268,36334,198594,200522,-31096,0
37201,36258,198578,200656,-31086,0
37247,36308,198630,200724,-31076,0
37222,36198,198546,200594,-31066,0
37216,36272,198597,200665,-31056,0
37239,36290,198565,200629,-31046,0
37206,36261,198612,200678,-31036,0
37259,36298,198539,200586,-31026,0
37200,36244,198563,200640,-31016,0
37257,36294,198716,200595,-31006,0
37212,36272,198415,200626,-30996,0
37239,36275,198619,200604,-30986,0
37257,36324,198518,200536,-30976,0
37183,36332,198615,200649,-30966,0
37357,36282,198565,200623,-30956,0
37250,36296,198610,200648,-30946,0
37151,36273,198555,200599,-30936,0
37215,36267,198597,200660,-30926,0
37275,36334,198561,200608,-30916,0
37221,36284,198587,200629,-30906,0
37263,36326,198540,200633,-30896,0
37196,36201,198591,200606,-30886,0
37258,36312,198577,200558,-30876,0
37230,36304,198601,200655,-30866,0
37258,36322,198529,200596,-30856,0
37196,36254,198584,200644,-30846,0
37266,36320,198568,200641,-30836,0
37218,36270,198607,200677,-30826,0
37287,36348,198532,200533,-30816,0
37215,36271,198572,200628,-30806,0
37283,36312,198551,200617,-30796,0
37246,36296,198587,200640,-30786,0
37220,36284,198591,200659,-30776,0
37222,36290,198582,200654,-30766,0
37265,36308,198672,200627,-30756,0
37261,36331,198411,200565,-30746,0
37269,36328,198625,200659,-30736,0
37199,36274,198583,200634,-30726,0
37166,36267,198574,200624,-30716,0
37393,36319,198533,200555,-30706,0
37104,36282,198597,200658,-30696,0
37240,36254,198568,200593,-30686,0
35904,36288,198537,200622,-30676,0
37536,36322,198592,200634,-30666,0
37469,36267,198579,200635,-30656,0
37816,36626,198557,200606,-30646,0
37944,36751,198590,200656,-30636,0
37852,36650,198584,200638,-30626,0
37935,36713,198546,200614,-30616,0
37889,36723,198575,200645,-30606,0
37924,36724,198568,200629,-30596,0
37891,36689,198555,200631,-30586,0
37914,36709,198597,200664,-30576,0
37935,36726,198549,200593,-30566,0
37925,36725,198537,200580,-30556,0
37897,36699,198601,200659,-30546,0
37935,36737,198556,200611,-30536,0
37899,36702,198459,200594,-30526,0
37902,36715,198707,200664,-30516,0
37939,36748,198538,200602,-30506,0
37869,36642,198490,200594,-30496,0
37951,36751,198594,200602,-30486,0
37876,36717,198563,200621,-30476,0
37860,36728,198625,200675,-30466,0
38074,36693,198531,200618,-30456,0
37689,36679,198595,200678,-30446,0
37644,36743,198541,200615,-30436,0
37870,36722,198566,200624,-30426,0
37925,36589,198537,200533,-30416,0
37946,36754,198538,200595,-30406,0
37870,36675,198602,200676,-30396,0
37900,36709,198534,200619,-30386,0
37936,36756,198549,200617,-30376,0
37926,36741,198535,200604,-30366,0
37912,36721,198523,200572,-30356,0
37952,36759,198574,200637,-30346,0
37874,36660,198546,200593,-30336,0
37889,36699,198585,200655,-30326,0
37928,36743,198539,200587,-30316,0
37873,36671,198575,200653,-30306,0
37918,36716,198580,200658,-30296,0
37930,36655,198513,200537,-30286,0
37866,36675,198483,200661,-30276,0
37910,36714,198728,200582,-30266,0
37871,36667,198481,200633,-30256,0
37947,36743,198435,200592,-30246,0
37885,36665,198576,200638,-30236,0
37915,36731,198557,200589,-30216,-10
38018,36753,198550,200581,-30206,0
37700,36691,198568,200642,-30196,0
38017,36730,198530,200597,-30186,0
37907,36700,198584,200587,-30166,-10
37898,36702,198566,200610,-30156,0
37938,36735,198527,200630,-30146,0
37868,36663,198590,200648,-30136,0
37944,36763,198534,200616,-30126,0
37880,36672,198559,200629,-30116,0
37956,36774,198553,200639,-30096,-10
37876,36650,198567,200599,-30086,0
37940,36733,198555,200609,-30076,0
37899,36674,198505,200572,-30066,0
37918,36710,198555,200642,-30056,0
37939,36759,198527,200599,-30046,0
37888,36701,198551,200639,-30036,0
37917,36716,198572,200636,-30026,0
37918,36737,198399,200603,-30016,0
37911,36640,198763,200625,-30006,0
37894,36706,198514,200622,-29996,0
37920,36694,198491,200614,-29986,0
37935,36722,198592,200610,-29976,0
37868,36687,198567,200617,-29966,0
37839,36663,198568,200633,-29956,0
38126,36675,198538,200615,-29946,0
37677,36678,198570,200644,-29936,0
37951,36710,198566,200625,-29926,0
37891,36710,198532,200614,-29916,0
37922,36718,198544,200612,-29906,0
37867,36653,198573,200653,-29896,0
37908,36708,198509,200599,-29886,0
37871,36690,198544,200622,-29876,0
37913,36716,198567,200629,-29866,0
37919,36703,198492,200570,-29856,0
37918,36720,198568,200672,-29846,0
37896,36671,198556,200631,-29836,0
37932,36764,198524,200587,-29826,0
37865,36651,198570,200647,-29816,0
37923,36718,198549,200625,-29806,0
37918,36717,198528,200586,-29796,0
37884,36655,198552,200606,-29786,0
37921,36698,198538,200616,-29776,0
37903,36705,198422,200594,-29766,0
37923,36712,198711,200639,-29756,0
37883,36664,198586,200646,-29746,0
37919,36714,198505,200615,-29736,0
37869,36682,198586,200659,-29726,0
37876,36704,198504,200559,-29716,0
37909,36697,198590,200644,-29706,0
38030,36715,198495,200582,-29696,0
37781,36717,198589,200634,-29686,0
37957,36695,198529,200616,-29676,0
37911,36721,198547,200488,-29666,0
37923,36668,198544,200617,-29656,0
37942,36761,198516,200598,-29646,0
37902,36700,198565,200621,-29636,0
37908,36722,198511,200592,-29626,0
37895,36697,198573,200661,-29616,0
37918,36731,198519,200615,-29606,0
37903,36685,198555,200549,-29596,0
38324,37113,198530,200583,-29586,0
38298,37077,198519,200618,-29576,0
38290,37082,198545,200625,-29566,0
38336,37140,198535,200618,-29556,0
38355,37150,198524,200632,-29546,0
38304,37114,198521,200628,-29536,0
38293,37081,198531,200654,-29526,0
38344,37142,198500,200631,-29516,0
38294,37101,198682,200613,-29506,0
38265,37057,198314,200645,-29496,0
38340,37111,198556,200587,-29486,0
38309,37128,198558,200623,-29476,0
38250,37105,198475,200555,-29466,0
38494,37077,198519,200596,-29456,0
38263,37125,198550,200647,-29446,0
38259,37109,198481,200586,-29436,0
38387,37118,198526,200623,-29426,0
38336,37133,198511,200595,-29416,0
38302,37096,198490,200383,-29406,0
38313,37106,198521,200603,-29396,0
38337,37112,198521,200594,-29386,0
38306,37091,198503,200592,-29376,0
38295,37074,198516,200621,-29366,0
38357,37141,198495,200596,-29356,0
38291,37077,198547,200626,-29346,0
38328,37125,198528,200632,-29336,0
38311,37102,198504,200578,-29326,0
38309,37110,198543,200638,-29316,0
38335,37159,198473,200528,-29306,0
38254,37049,198527,200633,-29296,0
38364,37174,198454,200308,-29286,0
38307,37094,198479,200629,-29276,0
38277,37057,198582,200625,-29266,0
38359,37151,198523,200588,-29256,0
38274,37063,198375,200601,-29246,0
38335,37081,198550,200584,-29236,0
38261,37080,198599,200661,-29226,0
38251,37072,198476,200576,-29216,0
38465,37104,198545,200618,-29206,0
38130,37104,198484,200599,-29196,0
38303,37059,198499,200603,-29186,0
38324,37092,198494,200594,-29176,0
38296,36901,198530,200642,-29166,0
38365,37159,198479,200569,-29156,0
38276,37071,198526,200605,-29146,0
38339,37138,198517,200602,-29136,0
38290,37078,198536,200640,-29126,0
38347,37140,198486,200588,-29116,0
38302,37085,198513,200570,-29106,0
38355,37153,198464,200553,-29096,0
38392,37172,198535,200638,-29086,0
38793,37582,198478,200568,-29076,0
38700,37469,198531,200641,-29066,0
38760,37549,198453,200561,-29056,0
38708,37489,198530,200636,-29046,0
38755,37532,198508,200605,-29036,0
38708,37438,198408,200556,-29026,0
38741,37515,198744,200606,-29016,0
38747,37530,198400,200643,-29006,0
38759,37199,198336,200566,-28996,0
38719,37471,198607,200680,-28986,0
38704,37533,198468,200547,-28976,0
38754,37465,198514,200606,-28966,0
38822,37518,198517,200584,-28956,0
38524,37492,198481,200588,-28946,0
38828,37543,198492,200569,-28936,0
38746,37519,198466,200571,-28926,0
38767,37537,198525,200616,-28916,0
38742,37523,198463,200539,-28906,0
38751,37546,198472,200368,-28896,0
38772,37562,198496,200599,-28886,0
38726,37522,198488,200561,-28876,0
38746,37534,198503,200588,-28866,0
38767,37538,198445,200507,-28856,0
38718,37477,198555,200655,-28846,0
38784,37563,198439,200530,-28836,0
38722,37489,198523,200618,-28826,0
38645,37381,198497,200591,-28816,0
38755,37527,198470,200553,-28806,0
38745,37526,198512,200605,-28796,0
38757,37460,198463,200599,-28786,0
38774,37538,198417,200555,-28776,0
38711,37510,198741,200638,-28766,0
38777,37560,198235,200526,-28756,0
38720,37481,198537,200585,-28746,0
38753,37449,198503,200592,-28736,0
38663,37541,198452,200540,-28726,0
38825,37476,198504,200593,-28716,0
38695,37506,198511,200620,-28706,0
38690,37524,198451,200540,-28696,0
38738,37487,198531,200634,-28686,0
38801,37571,198482,200577,-28676,0
38705,37504,198467,200563,-28666,0
38760,37533,198520,200643,-28656,0
38728,37490,198475,200579,-28646,0
38711,37502,198507,200490,-28636,0
38717,37406,198492,200583,-28626,0
38789,37572,198397,200270,-28616,0
38726,37439,198463,200558,-28606,0
38746,37534,198535,200652,-28596,0
38773,37572,198458,200553,-28586,0
38871,37658,198482,200600,-28576,0
39162,37944,198484,200611,-28566,0
39182,37956,198450,200539,-28556,0
39138,37910,198500,200606,-28546,0
39179,37968,198470,200605,-28536,0
39138,37895,198413,200580,-28526,0
39141,37930,198706,200621,-28516,0
39177,37940,198276,200548,-28506,0
39139,37917,198492,200594,-28496,0
39168,37937,198473,200574,-28486,0
39071,37964,198478,200610,-28476,0
39262,37937,198464,200588,-28466,0
39209,37912,198490,200596,-28456,0
38981,37943,198471,200572,-28446,0
39176,37948,198433,200556,-28436,0
39138,37861,198442,200590,-28426,0
39152,37922,198479,200517,-28416,0
39173,37948,198464,200571,-28406,0
39199,37976,198440,200550,-28396,0
39135,37883,198472,200593,-28386,0
39149,37940,198473,200604,-28376,0
39130,37885,198455,200541,-28366,0
39168,37957,198453,200583,-28356,0
39172,37958,198440,200550,-28346,0
39146,37912,198444,200566,-28336,0
39129,37894,198457,200559,-28326,0
39131,37905,198476,200572,-28316,0
39168,37942,198484,200611,-28306,0
39180,37950,198443,200536,-28296,0
39130,37901,198441,200541,-28286,0
39132,37901,198349,200595,-28276,0
39187,37942,198556,200587,-28266,0
39163,37937,198434,200563,-28256,0
39152,37899,198345,200560,-28246,0
39136,37893,198459,200538,-28236,0
39119,37898,198475,200578,-28226,0
39090,37919,198449,200562,-28216,0
39354,37939,198450,200554,-28206,0
39068,37957,198440,200579,-28196,0
39173,37932,198457,200570,-28186,0
39132,37890,198471,200605,-28176,0
39201,37938,198462,200503,-28166,0
39129,37922,198445,200535,-28156,0
39139,37898,198471,200590,-28146,0
39160,37946,198437,200536,-28136,0
39162,37932,198421,200534,-28126,0
39111,37879,198467,200588,-28116,0
39163,37915,198481,200610,-28106,0
39164,37918,198429,200520,-28096,0
39140,37901,198446,200561,-28086,0
39132,37937,198472,200625,-28076,0
39405,38165,198446,200582,-28066,0
39552,38283,198425,200566,-28056,0
39514,38218,198462,200600,-28046,0
39534,38305,198467,200596,-28036,0
39581,38347,198396,200558,-28026,0
39536,38302,198530,200582,-28016,0
39527,38276,198482,200600,-28006,0
39520,38291,198292,200558,-27996,0
39565,38315,198446,200570,-27986,0
39577,38352,198455,200583,-27976,0
39442,38300,198428,200455,-27966,0
39690,38308,198448,200552,-27956,0
39397,38279,198467,200605,-27946,0
39545,38342,198417,200549,-27936,0
39537,38306,198420,200524,-27926,0
39555,38304,198476,200592,-27916,0
39551,38297,198444,200559,-27906,0
39536,38296,198425,200558,-27896,0
39558,38315,198421,200535,-27886,0
39541,38312,198462,200577,-27876,0
39503,38260,198470,200620,-27866,0
39537,38295,198452,200589,-27856,0
39550,38294,198426,200539,-27846,0
39538,38304,198425,200547,-27836,0
39513,38284,198455,200460,-27826,0
39583,38381,198460,200580,-27816,0
39556,38316,198421,200538,-27806,0
39501,38265,198448,200599,-27796,0
39567,38333,198440,200578,-27786,0
39566,38330,198391,200515,-27776,0
39532,38286,198375,200595,-27766,0
39539,38287,198636,200599,-27756,0
39537,38307,198260,200574,-27746,0
39528,38279,198411,200546,-27736,0
39587,38344,198436,200548,-27726,0
39416,38225,198445,200509,-27716,0
39679,38374,198436,200553,-27706,0
39512,38295,198465,200578,-27696,0
39479,38323,198418,200528,-27686,0
39547,38289,198475,200600,-27676,0
39567,38309,198438,200481,-27666,0
39506,38281,198416,200528,-27656,0
39564,38333,198411,200517,-27646,0
39516,38286,198465,200580,-27636,0
39568,38332,198463,200505,-27626,0
39552,38335,198410,200524,-27616,0
39560,38340,198458,200545,-27606,0
39558,38324,198463,200576,-27596,0
39556,38257,198438,200520,-27586,0
39563,38162,198445,200572,-27576,0
39529,38298,198431,200568,-27566,0
39840,38604,198473,200601,-27556,0
39995,38742,198431,200439,-27546,0
39963,38678,198413,200531,-27536,0
39963,38694,198409,200528,-27526,0
39958,38715,198332,200562,-27516,0
39952,38697,198685,200597,-27506,0
39971,38740,198208,200536,-27496,0
39961,38699,198436,200545,-27486,0
39943,38693,198411,200556,-27476,0
39866,38689,198450,200561,-27466,0
40069,38734,198438,200584,-27456,0
40052,38661,198424,200546,-27446,0
39801,38682,198434,200579,-27436,0
40009,38715,198439,200565,-27426,0
39950,38711,198422,200513,-27416,0
39983,38746,198437,200566,-27406,0
40001,38756,198425,200553,-27396,0
39944,38691,198450,200580,-27386,0
39945,38681,198449,200560,-27376,0
39972,38703,198441,200554,-27366,0
39977,38713,198457,200583,-27356,0
39952,38666,198401,200519,-27346,0
39923,38666,198464,200584,-27336,0
39988,38741,198433,200570,-27326,0
39948,38679,198416,200445,-27316,0
39943,38694,198438,200587,-27306,0
39996,38765,198407,200527,-27296,0
39977,38738,198435,200570,-27286,0
39962,38723,198432,200570,-27276,0
39937,38695,198363,200585,-27266,0
39944,38690,198570,200575,-27256,0
39861,38356,198517,200563,-27246,0
39987,38727,198318,200540,-27236,0
39967,38736,198483,200588,-27226,0
39941,38683,198399,200528,-27216,0
39859,38694,198442,200578,-27206,0
40176,38550,198388,200521,-27196,0
39824,38661,198468,200623,-27186,0
40000,38703,198388,200518,-27176,0
39904,38572,198471,200625,-27166,0
40001,38740,198412,200540,-27156,0
39926,38675,198433,200577,-27146,0
39956,38679,198432,200558,-27136,0
39960,38694,198429,200566,-27126,0
39947,38687,198445,200562,-27116,0
39966,38682,198440,200606,-27106,0
39972,38694,198405,200533,-27096,0
39962,38697,198444,200554,-27086,0
39975,38707,198431,200536,-27076,0
39955,38695,198394,200508,-27066,0
39964,38709,198410,200544,-27056,0
40332,39066,198427,200566,-27046,0
40378,39100,198428,200569,-27036,0
40398,39132,198457,200586,-27026,0
40416,39156,198395,200524,-27016,0
40399,39113,198337,200515,-27006,0
40392,39116,198567,200261,-26996,0
40390,39112,198164,200425,-26986,0
40366,39108,197937,200505,-26976,0
40402,39103,198385,200561,-26966,0
40371,39135,198427,200537,-26956,0
40407,39086,198400,200511,-26936,-10
40211,39098,198412,200547,-26926,0
40499,39132,198436,200564,-26916,0
40406,39145,198421,200530,-26896,-10
40395,39063,198404,200549,-26886,0
40406,39128,198411,200554,-26876,0
40378,39119,198424,200549,-26866,0
40388,39140,198432,200455,-26856,0
40408,39140,198374,200502,-26846,0
40368,39095,198420,200548,-26836,0
40390,39110,198410,200532,-26826,0
40392,39136,198441,200554,-26816,0
40405,39136,198371,200500,-26806,0
40372,39111,198383,200528,-26796,0
40386,39094,198415,200561,-26786,0
40409,39134,198433,200567,-26776,0
40400,39128,198431,200574,-26766,0
40409,39147,198411,200555,-26756,0
40418,39139,198375,200540,-26746,0
40375,39088,198400,200563,-26736,0
40388,39109,198605,200571,-26726,0
40396,39101,198179,200379,-26716,0
40390,39118,198477,200572,-26706,0
40369,39100,198330,200507,-26696,0
40309,39121,198406,200520,-26686,0
40476,39112,198438,200576,-26676,0
40434,39104,198410,200527,-26666,0
40332,39176,198404,200534,-26656,0
38795,39129,198388,200549,-26646,0
40388,39110,198388,200524,-26636,0
40423,39149,198388,200519,-26626,0
40386,39096,198414,200551,-26616,0
40386,39093,198446,200573,-26606,0
40378,39088,198416,200546,-26596,0
40401,39143,198381,200520,-26586,0
40374,39102,198407,200542,-26576,0
40375,39100,198409,200504,-26566,0
40415,39126,198413,200538,-26556,0
40370,39081,198376,200509,-26546,0
40387,39103,198427,200553,-26536,0
40409,39097,198391,200519,-26526,0
40419,39132,198400,200525,-26516,0
40800,39424,198385,200419,-26506,0
40804,39510,198388,200510,-26496,0
40796,39505,198371,200521,-26486,0
40833,39348,198329,200539,-26476,0
40785,39502,198596,200535,-26466,0
40777,39471,198239,200505,-26456,0
40791,39532,196642,200537,-26446,0
40829,39552,198814,200541,-26436,0
40756,39475,198777,200528,-26426,0
40781,39541,198786,200542,-26416,0
40953,39523,198750,200398,-26406,0
40647,39543,198773,200537,-26396,0
40779,39525,198771,200548,-26386,0
40795,39517,198789,200542,-26376,0
40804,39501,198782,200544,-26366,0
40797,39488,198764,200468,-26356,0
40807,39527,198779,200553,-26346,0
40826,39568,198765,200530,-26336,0
40821,39540,198741,200511,-26326,0
40777,39368,198809,200570,-26316,0
40817,39440,198789,200529,-26306,0
40800,39525,198773,200567,-26296,0
40820,39559,198739,200512,-26286,0
40780,39497,198780,200524,-26276,0
40822,39546,198797,200574,-26266,0
40811,39552,198769,200522,-26256,0
40794,39493,198738,200487,-26246,0
40810,39521,198775,200534,-26236,0
40810,39537,198780,200572,-26226,0
40798,39512,198733,200554,-26216,0
40803,39542,198971,200547,-26206,0
40798,39509,198601,200539,-26196,0
40806,39525,198792,200460,-26186,0
40804,39306,198808,200516,-26176,0
40773,39532,198770,200316,-26166,0
40823,39504,198753,200509,-26156,0
40913,39527,198778,200545,-26146,0
40540,39490,198775,200546,-26136,0
40815,39484,198762,200514,-26126,0
40800,39511,198720,200470,-26116,0
40801,39500,198772,200537,-26106,0
40799,39509,198766,200525,-26096,0
40793,39519,198754,200538,-26086,0
40813,39540,198743,200502,-26076,0
40814,39539,198767,200512,-26066,0
40798,39518,198757,200528,-26056,0
40798,39514,198750,200513,-26046,0
40805,39521,198746,200525,-26036,0
40814,39554,198742,200525,-26026,0
40793,39515,198747,200515,-26016,0
40896,39605,198751,200408,-26006,0
41231,39916,198748,200525,-25996,0
41252,39954,198725,200502,-25986,0
41237,39971,198772,200562,-25976,0
41236,39907,198722,200529,-25966,0
41256,39821,198709,200553,-25956,0
41219,39954,198904,200497,-25946,0
41241,39763,198626,200542,-25936,0
41204,39909,198688,200513,-25926,0
41227,39960,198778,200510,-25916,0
41209,39964,198736,200543,-25906,0
41210,39929,198758,200518,-25896,0
41356,39936,198764,200509,-25886,0
41070,39931,198742,200527,-25876,0
41278,39923,198753,200522,-25866,0
41237,39964,198731,200508,-25856,0
41211,39925,198749,200518,-25846,0
41228,39939,198739,200505,-25836,0
41226,39905,198727,200504,-25826,0
41238,39953,198744,200515,-25816,0
41235,39946,198758,200523,-25806,0
41213,39909,198753,200543,-25796,0
41243,39948,198751,200499,-25786,0
41246,39950,198714,200494,-25776,0
41240,39946,198763,200560,-25766,0
41232,39954,198744,200494,-25756,0
41212,39910,198752,200488,-25746,0
41270,39979,198721,200471,-25736,0
41251,39949,198721,200478,-25726,0
41258,39960,198732,200459,-25716,0
41202,39920,198740,200504,-25706,0
41214,39886,198680,200526,-25696,0
41214,39719,198935,200531,-25686,0
41268,39991,198665,200535,-25676,0
41244,39949,197395,200472,-25666,0
41259,39985,198785,200479,-25656,0
41211,39927,198777,200513,-25646,0
41145,39926,198730,200503,-25636,0
41405,39934,198750,200523,-25626,0
41099,39931,198751,200499,-25616,0
41247,39960,198751,200532,-25606,0
41218,39931,198730,200501,-25596,0
41225,39921,198720,200481,-25586,0
41210,39912,198744,200506,-25576,0
41223,39914,198745,200515,-25566,0
41258,39970,198746,200523,-25556,0
41278,39983,198710,200346,-25546,0
41217,39916,198758,200539,-25536,0
41241,39927,198749,200427,-25526,0
41237,39945,198768,200527,-25516,0
41223,39930,198719,200464,-25506,0
41380,40085,198773,200547,-25496,0
41680,40365,198728,200500,-25486,0
41659,40369,198703,200472,-25476,0
41672,40336,198755,200537,-25466,0
41653,40330,198735,200490,-25456,0
41666,40363,198754,200490,-25446,0
41664,40342,198646,200471,-25436,0
41649,40340,198929,200503,-25426,0
41633,40328,198616,200479,-25416,0
41643,40317,198536,200543,-25406,0
41671,40356,198818,200470,-25396,0
41643,40350,198757,200520,-25386,0
41579,40366,198714,200491,-25376,0
41810,40315,198729,200507,-25366,0
41536,40309,198760,200510,-25356,0
41675,40363,198739,200500,-25346,0
41686,40354,198700,200458,-25336,0
41678,40224,198731,200513,-25326,0
41644,40333,198718,200483,-25316,0
41630,40312,198768,200545,-25306,0
41654,40356,198736,200499,-25296,0
41662,40356,198712,200490,-25286,0
41659,40262,198719,200495,-25276,0
41647,40331,198710,200507,-25266,0
41651,40323,198727,200526,-25256,0
41658,40351,198713,200485,-25246,0
41646,40346,198724,200475,-25236,0
41658,40358,198741,200521,-25226,0
41648,40330,198725,200494,-25216,0
41630,40289,198694,200466,-25206,0
41653,40349,198723,200480,-25196,0
41664,40355,198717,200504,-25186,0
41665,40355,198627,200495,-25176,0
41657,40353,198891,200340,-25166,0
41642,40349,198586,200492,-25156,0
41644,40338,198661,200460,-25146,0
41622,40322,198765,200516,-25136,0
41625,40344,198741,200485,-25126,0
41663,40370,198697,200451,-25116,0
41752,40319,198703,200424,-25106,0
41495,40328,198725,200517,-25096,0
41752,40356,198701,200475,-25086,0
41655,40345,198695,200465,-25076,0
41635,40327,198720,200508,-25066,0
41626,40131,198717,200511,-25056,0
41653,40324,198698,200466,-25046,0
41643,40318,198714,200283,-25036,0
41647,40344,198708,200479,-25026,0
41651,40341,198730,200500,-25016,0
41659,40359,198710,200499,-25006,0
41654,40344,198725,200507,-24996,0
41868,40349,198712,200497,-24986,0
42075,40255,198752,200525,-24976,0
42091,40283,198718,200509,-24966,0
42081,40249,198704,200463,-24956,0
42079,40267,198702,200478,-24946,0
42059,40235,198713,200478,-24936,0
42071,40270,198752,200538,-24926,0
42093,40274,198593,200462,-24916,0
42086,40268,198923,200512,-24906,0
42058,40262,198549,200465,-24896,0
42088,40206,198692,200522,-24886,0
42085,40258,198732,200445,-24876,0
42033,40274,198720,200493,-24866,0
42047,40248,198722,200509,-24856,0
42192,40276,198725,200521,-24846,0
41993,40303,198684,200464,-24836,0
42097,40257,198697,200429,-24826,0
42054,40234,198715,200478,-24816,0
42165,40311,198743,200506,-24806,0
42089,40250,198698,200473,-24796,0
42077,40272,198697,200449,-24786,0
42078,40260,198718,200478,-24776,0
42076,40267,198730,200521,-24766,0
42094,40292,198694,200476,-24756,0
42041,40218,198706,200488,-24746,0
42077,40293,198731,200511,-24736,0
42094,40306,198691,200475,-24726,0
