PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
47063,41749,166634,170430,3380,0,09:55:48.524885
47062,41745,166760,170424,3390,0,09:55:48.574824
47063,41748,166708,170426,3410,-10,09:55:48.645754
47070,41751,166704,170423,3420,0,09:55:48.684892
47060,41748,166706,170429,3430,0,09:55:48.725135
47045,41746,166707,170426,3440,0,09:55:48.764902
47063,41744,166708,170425,3450,0,09:55:48.804155
47071,41749,166709,170427,3460,0,09:55:48.845259
47087,41748,166714,170432,3470,0,09:55:48.885037
47072,41746,166711,170432,3480,0,09:55:48.924929
47049,41747,166718,170434,3490,0,09:55:48.965214
47060,41747,166727,170429,3500,0,09:55:49.005100
47061,41746,166684,170429,3510,0,09:55:49.045228
47064,41750,166704,170427,3520,0,09:55:49.085052
47061,41746,166705,170421,3530,0,09:55:49.124998
47060,41743,166712,170425,3540,0,09:55:49.164934
47064,41754,166708,170423,3550,0,09:55:49.204177
47062,41748,166705,170422,3560,0,09:55:49.245268
47062,41746,166705,170416,3570,0,09:55:49.285218
48629,43135,182062,186038,3580,0,09:55:49.326800
48851,43333,184285,188278,3590,0,09:55:49.365184
48853,43338,184279,188264,3600,0,09:55:49.405180
48852,43333,184286,188272,3610,0,09:55:49.444731
48889,43336,184279,188272,3620,0,09:55:49.484983
48835,43333,184284,188267,3630,0,09:55:49.524626
48850,43330,184283,188262,3640,0,09:55:49.564990
48855,43338,184320,188266,3650,0,09:55:49.605063
48857,43339,184254,188259,3660,0,09:55:49.655331
48851,43331,184276,188255,3670,0,09:55:49.684549
48855,43335,184280,188259,3680,0,09:55:49.734416
48853,43335,184277,188262,3690,0,09:55:49.765332
48853,43336,184273,188256,3700,0,09:55:49.805226
48853,43335,184270,188256,3710,0,09:55:49.844359
48851,43333,184271,188253,3720,0,09:55:49.904591
48849,43331,184272,188258,3730,0,09:55:49.925124
48866,43338,184271,188260,3740,0,09:55:49.965001
48767,43330,184274,188259,3750,0,09:55:50.024644
48876,43329,184270,188252,3760,0,09:55:50.045190
48824,43330,184288,188247,3770,0,09:55:50.085130
48842,43326,184196,188253,3780,0,09:55:50.124852
48848,43329,184355,188255,3790,0,09:55:50.165335
48850,43333,184233,188253,3800,0,09:55:50.204790
48846,43330,184262,188250,3810,0,09:55:50.245173
48849,43328,184265,188251,3820,0,09:55:50.284895
48842,43323,184266,188250,3830,0,09:55:50.325027
48849,43329,184265,188251,3840,0,09:55:50.366620
48843,43330,184266,188259,3850,0,09:55:50.404814
48847,43329,184265,188251,3860,0,09:55:50.445051
48845,43329,184265,188254,3870,0,09:55:50.485215
48866,43326,184265,188248,3880,0,09:55:50.525174
48824,43332,184262,188248,3890,0,09:55:50.564151
48824,43330,184268,188259,3900,0,09:55:50.605211
48844,43331,184289,188253,3910,0,09:55:50.655078
48845,43327,184295,188260,3920,0,09:55:50.684998
48844,43329,184263,188255,3930,0,09:55:50.725111
48843,43323,184263,188252,3940,0,09:55:50.764550
48843,43325,184262,188246,3950,0,09:55:50.805040
48848,43329,184260,188243,3960,0,09:55:50.845263
48847,43328,184260,188247,3970,0,09:55:50.884878
48845,43327,184261,188247,3980,0,09:55:50.925003
48849,43333,184261,188245,3990,0,09:55:50.965309
48843,43326,184263,188255,4000,0,09:55:51.024646
48864,43333,184254,188242,4010,0,09:55:51.044276
48800,43334,184256,188243,4020,0,09:55:51.085088
48879,43322,184255,188242,4030,0,09:55:51.124917
48821,43322,184292,188251,4040,0,09:55:51.174625
48844,43329,184228,188240,4050,0,09:55:51.204350
48843,43323,184293,188240,4060,0,09:55:51.245247
48841,43320,184235,188236,4070,0,09:55:51.284898
48843,43327,184257,188248,4080,0,09:55:51.325262
50034,44388,194837,198932,4090,0,09:55:51.364879
50745,45017,201197,205356,4100,0,09:55:51.404467
50745,45014,201200,205358,4110,0,09:55:51.444368
50748,45024,201196,205360,4120,0,09:55:51.494868
50749,45022,201191,205349,4130,0,09:55:51.525333
50745,45015,201191,205348,4140,0,09:55:51.564210
50756,45015,201196,205356,4150,0,09:55:51.604207
50732,45021,201196,205356,4160,0,09:55:51.654606
50794,45020,201188,205344,4170,0,09:55:51.685009
50728,45016,201203,205349,4180,0,09:55:51.725085
50745,45014,201179,205341,4190,0,09:55:51.764186
50748,45018,201218,205342,4200,0,09:55:51.805293
50748,45019,201162,205340,4210,0,09:55:51.845017
50743,45016,201183,205340,4220,0,09:55:51.894865
50751,45021,201184,205342,4230,0,09:55:51.924161
50746,45016,201183,205338,4240,0,09:55:51.965114
50742,45012,201187,205344,4250,0,09:55:52.005007
50737,45017,201184,205345,4260,0,09:55:52.044908
50746,45017,201183,205340,4270,0,09:55:52.084528
50749,45011,201185,205345,4280,0,09:55:52.134622
50732,45020,201149,205340,4290,0,09:55:52.164075
50772,45023,201182,205340,4300,0,09:55:52.204950
50734,45012,201179,205334,4310,0,09:55:52.245216
