Acel_X,Acel_Y,Acel_Z,AngVel_X,AngVel_Y,AngVel_Z,PacketCounter,PacketLoss,Timestamp
-34,-37,7644,-166,-500,-36,3702,10,10:50:14.950745
-50,-38,7648,-167,-501,-34,3712,10,10:50:14.991323
-48,-26,7637,-162,-502,-40,3722,10,10:50:15.031702
-45,-27,7646,-167,-501,-30,3732,10,10:50:15.071405
-36,-20,7654,-161,-502,-33,3742,10,10:50:15.111529
-37,-31,7637,-165,-499,-39,3752,10,10:50:15.151350
-45,-25,7634,-164,-495,-38,3762,10,10:50:15.190785
-48,-37,7641,-164,-503,-36,3772,10,10:50:15.231778
-42,-19,7638,-158,-494,-36,3782,10,10:50:15.270891
-48,-34,7639,-168,-498,-34,3792,10,10:50:15.311210
-36,-21,7645,-166,-498,-35,3802,10,10:50:15.351457
-34,-22,7656,-167,-499,-34,3812,10,10:50:15.391137
-48,-20,7640,-165,-498,-37,3822,10,10:50:15.431517
-48,-16,7655,-166,-500,-32,3832,10,10:50:15.471317
-31,-18,7648,-165,-495,-32,3842,10,10:50:15.511234
-44,-33,7656,-159,-500,-38,3852,10,10:50:15.591021
-55,-20,7652,-164,-501,-33,3862,10,10:50:15.591021
-40,-29,7648,-167,-503,-34,3872,10,10:50:15.631510
-42,-11,7652,-169,-503,-38,3882,10,10:50:15.671226
-40,-23,7643,-172,-506,-36,3892,10,10:50:15.710567
-50,-27,7647,-168,-503,-42,3902,10,10:50:15.751084
-44,-21,7651,-168,-503,-37,3912,10,10:50:15.791041
-43,-18,7648,-165,-497,-38,3922,10,10:50:15.830316
-33,-23,7647,-162,-498,-33,3932,10,10:50:15.870510
-49,-22,7648,-159,-495,-34,3942,10,10:50:15.911222
-58,-22,7654,-157,-501,-35,3952,10,10:50:15.951174
-31,-28,7658,-167,-496,-38,3962,10,10:50:15.991318
-43,-14,7659,-170,-498,-34,3972,10,10:50:16.030832
-37,-29,7659,-161,-503,-37,3982,10,10:50:16.071156
-42,-16,7650,-164,-500,-35,3992,10,10:50:16.112012
-52,-38,7656,-163,-500,-35,4002,10,10:50:16.151843
-57,-33,7642,-161,-499,-37,4012,10,10:50:16.190612
-26,-32,7662,-160,-498,-38,4022,10,10:50:16.230859
-49,-17,7649,-171,-501,-34,4032,10,10:50:16.270638
-41,-30,7647,-163,-497,-33,4042,10,10:50:16.311224
-34,-18,7650,-161,-497,-36,4052,10,10:50:16.351259
-33,-17,7656,-164,-497,-35,4062,10,10:50:16.390687
-47,-19,7646,-163,-497,-36,4072,10,10:50:16.431313
-49,-25,7647,-177,-500,-38,4082,10,10:50:16.471048
-31,-15,7651,-167,-504,-33,4092,10,10:50:16.514477
-44,-28,7654,-162,-500,-36,4102,10,10:50:16.551000
-58,-33,7640,-166,-492,-37,4112,10,10:50:16.590642
-42,-18,7637,-167,-502,-38,4122,10,10:50:16.631194
-39,-19,7647,-166,-505,-37,4132,10,10:50:16.671598
-45,-35,7644,-155,-502,-37,4142,10,10:50:16.711223
-45,-24,7645,-159,-498,-34,4152,10,10:50:16.751331
-43,-23,7640,-167,-502,-31,4162,10,10:50:16.791219
-42,-31,7646,-164,-500,-31,4172,10,10:50:16.830950
-55,-29,7647,-167,-499,-39,4182,10,10:50:16.870526
-42,-28,7640,-159,-495,-41,4192,10,10:50:16.910654
-28,-22,7659,-158,-503,-34,4202,10,10:50:16.951122
-37,-26,7638,-165,-500,-33,4212,10,10:50:16.990537
-48,-21,7639,-162,-500,-36,4222,10,10:50:17.031175
-36,-17,7654,-161,-495,-36,4232,10,10:50:17.070552
-41,-24,7661,-166,-499,-34,4242,10,10:50:17.111086
-38,-33,7660,-167,-497,-38,4252,10,10:50:17.151574
-47,-19,7645,-168,-501,-41,4262,10,10:50:17.190809
-46,-18,7654,-168,-500,-33,4272,10,10:50:17.231340
-37,-6,7647,-161,-493,-39,4282,10,10:50:17.271088
-42,-18,7650,-165,-509,-38,4292,10,10:50:17.311349
-34,-23,7650,-169,-500,-33,4302,10,10:50:17.351360
-42,-4,7662,-167,-498,-34,4312,10,10:50:17.390719
-48,-23,7658,-161,-495,-44,4322,10,10:50:17.430377
-33,-14,7661,-168,-496,-40,4332,10,10:50:17.471352
-33,-21,7663,-164,-504,-38,4342,10,10:50:17.510651
-42,-19,7650,-161,-500,-35,4352,10,10:50:17.550929
-42,-22,7649,-161,-492,-32,4362,10,10:50:17.590810
-35,-24,7655,-163,-501,-33,4372,10,10:50:17.630941
-36,-10,7667,-163,-496,-31,4382,10,10:50:17.671466
-45,-25,7660,-166,-502,-34,4392,10,10:50:17.711128
