PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
124843,98721,291985,214299,2810,0,09:55:45.774314
124848,98727,291987,214302,2820,0,09:55:45.813637
124843,98722,291987,214294,2830,0,09:55:45.853660
124845,98721,292003,214297,2840,0,09:55:45.903279
124848,98717,292010,214301,2850,0,09:55:45.933987
124848,98723,292006,214300,2860,0,09:55:45.973633
124849,98722,292009,214293,2870,0,09:55:46.013314
124840,98714,292007,214292,2880,0,09:55:46.053042
124843,98718,292013,214293,2890,0,09:55:46.094311
124834,98716,292011,214291,2900,0,09:55:46.134145
124838,98708,292017,214294,2910,0,09:55:46.173308
124843,98714,292020,214302,2920,0,09:55:46.213641
124837,98716,292013,214297,2930,0,09:55:46.263644
124838,98716,292022,214303,2940,0,09:55:46.293159
124837,98714,292016,214294,2950,0,09:55:46.334281
124843,98720,292012,214301,2960,0,09:55:46.374178
124837,98716,292011,214292,2970,0,09:55:46.413685
124835,98718,292009,214298,2980,0,09:55:46.453607
124840,98722,292014,214291,2990,0,09:55:46.494305
124841,98719,292018,214291,3000,0,09:55:46.533650
124844,98721,292009,214284,3010,0,09:55:46.574313
124836,98717,292009,214292,3020,0,09:55:46.614451
124839,98712,292010,214289,3030,0,09:55:46.654063
124829,98704,292000,214280,3040,0,09:55:46.693606
124834,98720,292002,214274,3050,0,09:55:46.734312
126804,100255,292005,214284,3060,0,09:55:46.773683
131152,103669,292013,214289,3070,0,09:55:46.813310
131133,103654,291997,214277,3080,0,09:55:46.854059
131132,103650,292005,214283,3090,0,09:55:46.893917
131131,103651,292003,214283,3100,0,09:55:46.933612
131130,103656,292009,214286,3110,0,09:55:46.973281
131131,103656,292005,214288,3120,0,09:55:47.013618
131139,103670,292004,214290,3130,0,09:55:47.053180
131131,103655,292007,214286,3140,0,09:55:47.094282
131136,103661,292002,214284,3150,0,09:55:47.134279
131135,103660,291996,214276,3160,0,09:55:47.173780
131141,103664,292012,214290,3170,0,09:55:47.214283
131132,103663,292000,214280,3180,0,09:55:47.253641
131127,103657,291999,214280,3190,0,09:55:47.293307
131131,103654,292005,214290,3200,0,09:55:47.333616
131143,103666,292002,214287,3210,0,09:55:47.383679
131133,103657,292003,214284,3220,0,09:55:47.413599
131132,103658,291996,214281,3230,0,09:55:47.453492
131140,103666,292004,214282,3240,0,09:55:47.492821
131137,103663,291991,214278,3250,0,09:55:47.532920
131131,103653,291991,214272,3260,0,09:55:47.574226
131139,103663,292000,214277,3270,0,09:55:47.614304
131131,103655,292005,214283,3280,0,09:55:47.653613
131129,103654,291999,214278,3290,0,09:55:47.693294
131130,103658,291991,214274,3300,0,09:55:47.743297
131134,103654,292003,214284,3310,0,09:55:47.773268
131124,103650,291999,214283,3320,0,09:55:47.813653
131133,103657,291997,214278,3330,0,09:55:47.854302
131129,103654,292004,214285,3340,0,09:55:47.893627
131138,103657,292001,214285,3350,0,09:55:47.934307
131131,103652,292004,214286,3360,0,09:55:47.973524
131122,103643,291999,214283,3370,0,09:55:48.014313
131133,103655,292000,214270,3380,0,09:55:48.053581
131126,103654,291996,214278,3390,0,09:55:48.094306
131132,103656,291994,214273,3400,0,09:55:48.133652
131131,103661,291984,214270,3410,0,09:55:48.173820
131129,103655,291998,214282,3420,0,09:55:48.213620
131126,103653,291995,214278,3430,0,09:55:48.253949
131128,103653,291998,214283,3440,0,09:55:48.293667
131127,103653,291996,214278,3450,0,09:55:48.343617
131124,103654,291995,214280,3460,0,09:55:48.374215
131130,103654,291987,214269,3470,0,09:55:48.414272
131128,103658,291989,214270,3480,0,09:55:48.453625
131119,103646,291990,214269,3490,0,09:55:48.494307
131127,103659,291992,214278,3500,0,09:55:48.533630
131128,103652,291995,214279,3510,0,09:55:48.573903
131117,103647,291993,214280,3520,0,09:55:48.613677
131125,103649,291994,214278,3530,0,09:55:48.654015
131126,103647,291985,214272,3540,0,09:55:48.693665
131113,103646,291983,214273,3550,0,09:55:48.733182
131119,103641,291986,214271,3560,0,09:55:48.773823
133134,105240,291984,214275,3570,0,09:55:48.813271
137557,108758,291986,214276,3580,0,09:55:48.853573
137565,108767,291989,214277,3590,0,09:55:48.894010
137571,108769,291987,214277,3600,0,09:55:48.934161
137569,108765,291995,214276,3610,0,09:55:48.974333
137572,108768,291987,214269,3620,0,09:55:49.023670
137572,108772,291996,214277,3630,0,09:55:49.053554
137559,108758,291996,214274,3640,0,09:55:49.093682
137614,108806,292077,214362,3650,0,09:55:49.134304
137375,108607,291689,213999,3660,0,09:55:49.173635
137608,108798,292051,214337,3670,0,09:55:49.214301
137376,108605,291703,214010,3680,0,09:55:49.253634
137459,108678,291835,214132,3690,0,09:55:49.294301
137406,108634,291769,214068,3700,0,09:55:49.333632
137428,108644,291797,214097,3710,0,09:55:49.374295
137424,108645,291777,214076,3720,0,09:55:49.413607
137425,108643,291788,214088,3730,0,09:55:49.453271
137428,108643,291773,214077,3740,0,09:55:49.493681
137418,108639,291781,214079,3750,0,09:55:49.533631
137420,108644,291775,214074,3760,0,09:55:49.573634
137420,108645,291768,214071,3770,0,09:55:49.613267
137414,108631,291774,214067,3780,0,09:55:49.653338
137422,108643,291781,214079,3790,0,09:55:49.693525
137408,108630,291764,214060,3800,0,09:55:49.733419
137405,108632,291769,214069,3810,0,09:55:49.773313
137413,108633,291783,214075,3820,0,09:55:49.813485
137417,108644,291774,214078,3830,0,09:55:49.863965
137411,108638,291765,214067,3840,0,09:55:49.894232
137423,108647,291772,214065,3850,0,09:55:49.933268
137416,108642,291761,214065,3860,0,09:55:49.974026
137407,108633,291768,214066,3870,0,09:55:50.014289
137404,108633,291758,214056,3880,0,09:55:50.053435
137415,108635,291781,214078,3890,0,09:55:50.093267
137404,108632,291772,214063,3900,0,09:55:50.133648
137411,108636,291762,214061,3910,0,09:55:50.173490
137395,108623,291764,214065,3920,0,09:55:50.213320
137403,108630,291766,214062,3930,0,09:55:50.253908
137397,108625,291764,214059,3940,0,09:55:50.293598
137401,108628,291760,214060,3950,0,09:55:50.334268
137411,108638,291764,214063,3960,0,09:55:50.374277
137404,108628,291764,214064,3970,0,09:55:50.414295
137401,108629,291753,214065,3980,0,09:55:50.453270
137401,108630,291757,214065,3990,0,09:55:50.503635
137395,108628,291768,214075,4000,0,09:55:50.533625
137406,108636,291758,214062,4010,0,09:55:50.573293
137399,108628,291755,214062,4020,0,09:55:50.620171
137404,108634,291763,214061,4030,0,09:55:50.654080
137397,108623,291762,214068,4040,0,09:55:50.692977
137405,108625,291754,214052,4050,0,09:55:50.733265
137426,108630,291757,214059,4060,0,09:55:50.773544
137435,108639,291758,214057,4070,0,09:55:50.814296
139737,110506,291762,214062,4080,0,09:55:50.854644
143568,113631,291753,214055,4090,0,09:55:50.893273
143565,113629,291757,214064,4100,0,09:55:50.934114
143566,113633,291758,214059,4110,0,09:55:50.974286
143567,113640,291754,214058,4120,0,09:55:51.013660
143567,113636,291745,214056,4130,0,09:55:51.053981
143571,113639,291755,214058,4140,0,09:55:51.093642
143572,113635,291754,214053,4150,0,09:55:51.134296
